ride_id,driver_id,pickup_location_id,dropoff_location_id,pickup_datetime,trip_duration_minutes,fare_amount
3688,284,34,212,2025-12-03 06:15:00,42,65.02
19895,365,237,158,2025-12-03 06:18:00,59,89.18
1455,389,149,133,2025-12-03 06:25:00,51,82.75
10290,180,41,221,2025-12-03 06:27:00,57,89.36
4307,447,151,105,2025-12-03 06:29:00,44,70.88
19435,233,34,233,2025-12-03 06:35:00,36,57.83
16559,297,205,114,2025-12-03 06:36:00,29,45.15
5386,142,106,59,2025-12-03 06:39:00,39,61.6
8079,160,126,144,2025-12-03 06:42:00,43,66.42
7358,141,260,61,2025-12-03 06:44:00,55,86.46
5465,396,12,17,2025-12-03 06:47:00,40,59.78
7740,338,51,100,2025-12-03 06:48:00,6,12.49
980,165,154,35,2025-12-03 06:48:00,10,18.31
18394,277,31,44,2025-12-03 07:04:00,33,54.13
196,365,190,80,2025-12-03 07:08:00,58,91.31
4137,102,61,86,2025-12-03 07:20:00,15,25.2
1590,50,214,135,2025-12-03 07:31:00,36,58.04
18827,77,243,24,2025-12-03 07:41:00,28,45.29
17197,291,132,262,2025-12-03 07:50:00,38,54.89
5997,124,95,202,2025-12-03 07:58:00,21,32.92
18912,263,161,68,2025-12-03 08:00:00,25,38.18
7786,269,70,47,2025-12-03 08:13:00,54,81.87
3972,139,147,82,2025-12-03 08:19:00,53,78.72
8885,8,43,31,2025-12-03 08:21:00,59,91.26
16799,403,135,38,2025-12-03 08:32:00,58,90.01
16197,154,237,260,2025-12-03 08:44:00,11,19.58
15796,362,92,27,2025-12-03 08:50:00,22,34.13
15254,231,137,33,2025-12-03 08:54:00,57,92.23
6612,242,135,108,2025-12-03 09:07:00,28,45.21
7176,139,140,160,2025-12-03 09:35:00,45,70.7
7125,278,87,248,2025-12-03 09:39:00,14,25.07
4443,358,255,108,2025-12-03 09:40:00,16,25.22
17833,248,265,39,2025-12-03 09:41:00,5,10.14
16356,147,226,182,2025-12-03 09:41:00,40,66.8
88,211,190,12,2025-12-03 09:45:00,26,43.43
11887,9,242,194,2025-12-03 09:46:00,21,34.09
3643,71,133,122,2025-12-03 09:54:00,17,32.18
7552,448,201,218,2025-12-03 09:59:00,8,14.91
12588,45,185,238,2025-12-03 10:04:00,34,56.76
19583,237,47,121,2025-12-03 10:06:00,27,38.11
18828,476,127,88,2025-12-03 10:16:00,13,22.5
4845,296,223,33,2025-12-03 10:17:00,27,46.33
490,226,4,221,2025-12-03 10:23:00,31,51.75
4730,334,257,14,2025-12-03 10:29:00,60,92.25
16299,434,109,52,2025-12-03 10:43:00,41,67.54
13326,383,235,38,2025-12-03 10:55:00,13,23.42
13158,188,216,103,2025-12-03 11:01:00,59,91.28
11703,205,95,168,2025-12-03 11:05:00,23,36.48
13527,426,172,74,2025-12-03 11:10:00,29,44.88
11342,408,83,190,2025-12-03 11:33:00,21,32.95
16375,376,144,15,2025-12-03 11:41:00,33,54.08
7861,286,143,44,2025-12-03 12:15:00,47,71.66
2599,103,208,89,2025-12-03 12:21:00,18,34.05
16580,160,214,39,2025-12-03 12:22:00,48,72.58
4185,430,202,27,2025-12-03 12:24:00,34,53.51
7901,308,38,160,2025-12-03 12:24:00,25,43.31
9253,442,241,114,2025-12-03 13:02:00,46,72.05
13574,281,17,244,2025-12-03 13:05:00,45,68.7
1393,320,70,152,2025-12-03 13:10:00,15,25.19
16881,309,32,9,2025-12-03 13:11:00,13,22.63
17415,260,219,126,2025-12-03 13:14:00,11,18.91
609,231,37,215,2025-12-03 13:15:00,18,27.72
2568,218,149,217,2025-12-03 13:19:00,52,82.68
18998,269,114,134,2025-12-03 13:35:00,37,55.72
1431,495,189,91,2025-12-03 13:40:00,48,71.38
19510,83,193,1,2025-12-03 13:42:00,32,51.73
4548,241,36,175,2025-12-03 13:49:00,53,81.68
19064,36,20,256,2025-12-03 13:55:00,6,11.88
14038,488,203,217,2025-12-03 14:02:00,30,51.14
16419,27,264,43,2025-12-03 14:05:00,36,54.68
2402,167,62,43,2025-12-03 14:13:00,14,23.71
18091,51,209,259,2025-12-03 14:16:00,5,9.82
3926,473,166,135,2025-12-03 14:21:00,31,48.2
10101,286,248,114,2025-12-03 14:21:00,41,63.77
3977,344,251,13,2025-12-03 14:59:00,18,31.12
14399,177,106,226,2025-12-03 15:03:00,17,28.71
6496,377,60,232,2025-12-03 15:09:00,10,19.91
2810,178,160,15,2025-12-03 15:18:00,56,88.06
9771,451,65,27,2025-12-03 15:25:00,12,0.0
19292,281,227,144,2025-12-03 15:32:00,44,69.85
12189,246,125,85,2025-12-03 15:38:00,34,50.13
11397,27,26,14,2025-12-03 15:55:00,43,70.57
7999,344,111,46,2025-12-03 15:56:00,40,63.28
12060,338,223,164,2025-12-03 15:59:00,34,57.54
10488,301,152,54,2025-12-03 16:03:00,34,51.12
14225,346,16,53,2025-12-03 16:08:00,30,50.46
7445,358,65,40,2025-12-03 16:19:00,12,21.09
8771,358,98,192,2025-12-03 16:25:00,56,89.61
18843,28,5,214,2025-12-03 16:31:00,29,46.01
2341,318,140,118,2025-12-03 16:35:00,15,23.87
7589,109,155,247,2025-12-03 16:44:00,27,48.78
6834,204,165,78,2025-12-03 16:58:00,52,81.82
15246,138,112,61,2025-12-03 17:07:00,7,15.66
5560,25,29,246,2025-12-03 17:08:00,42,69.31
12973,369,248,192,2025-12-03 17:19:00,38,57.64
13491,487,175,145,2025-12-03 17:22:00,9,12.97
2065,318,164,2,2025-12-03 17:27:00,11,19.6
9668,41,42,62,2025-12-03 17:27:00,17,26.87
12639,269,25,93,2025-12-03 17:48:00,46,73.07
10495,284,57,150,2025-12-03 17:49:00,39,61.35
7466,323,50,85,2025-12-03 17:58:00,30,48.09
2912,347,101,106,2025-12-03 18:03:00,60,93.84
14783,264,32,242,2025-12-03 18:38:00,39,60.01
19453,273,92,140,2025-12-03 18:39:00,11,24.47
9174,21,112,113,2025-12-03 18:40:00,25,38.07
5701,240,51,57,2025-12-03 18:42:00,59,94.26
18862,273,144,47,2025-12-03 18:43:00,26,43.24
10276,485,193,164,2025-12-03 19:02:00,35,56.22
2877,371,34,178,2025-12-03 19:14:00,21,36.58
19150,75,247,79,2025-12-03 19:17:00,12,26.07
10639,254,196,210,2025-12-03 19:23:00,17,26.25
12197,182,88,147,2025-12-03 19:26:00,23,36.63
13289,17,166,98,2025-12-03 19:43:00,49,73.91
15177,42,123,240,2025-12-03 19:50:00,35,56.61
8164,119,169,6,2025-12-03 19:55:00,34,52.56
2099,58,137,17,2025-12-03 20:00:00,48,77.27
10456,352,172,75,2025-12-03 20:02:00,24,40.81
6480,338,48,125,2025-12-03 20:04:00,36,58.66
10669,105,208,188,2025-12-03 20:07:00,5,8.71
4377,302,178,243,2025-12-03 20:13:00,44,68.15
13519,217,251,212,2025-12-03 20:21:00,39,61.22
11227,182,94,53,2025-12-03 20:33:00,56,86.41
5153,286,124,220,2025-12-03 20:39:00,34,54.37
1905,191,229,152,2025-12-03 20:45:00,38,61.78
14092,385,64,103,2025-12-03 20:49:00,11,19.79
7603,248,74,119,2025-12-03 21:01:00,11,22.44
18509,244,204,239,2025-12-03 21:02:00,60,87.28
10377,427,131,71,2025-12-03 21:05:00,15,22.59
2976,1,58,256,2025-12-03 21:14:00,39,61.54
18379,395,243,158,2025-12-03 21:20:00,31,47.9
7835,350,113,128,2025-12-03 21:22:00,40,59.31
1247,206,107,154,2025-12-03 21:31:00,7,12.38
19141,167,40,239,2025-12-03 21:39:00,6,13.47
12380,315,108,171,2025-12-03 21:45:00,21,32.04
2124,314,170,124,2025-12-03 21:50:00,26,41.6
4892,293,264,254,2025-12-03 21:58:00,13,26.41
14676,400,113,91,2025-12-03 22:00:00,44,70.72
3172,131,234,62,2025-12-03 22:06:00,32,53.86
9663,284,211,90,2025-12-03 22:07:00,19,28.79
11599,241,75,249,2025-12-03 22:10:00,20,30.3
10874,333,264,155,2025-12-03 22:14:00,53,83.74
1720,287,122,221,2025-12-03 22:19:00,28,46.62
8684,183,205,158,2025-12-03 22:26:00,49,76.74
16219,323,190,127,2025-12-03 22:26:00,12,18.11
8999,296,163,29,2025-12-03 22:35:00,54,84.38
3691,99,193,15,2025-12-03 22:43:00,53,84.56
10383,3,177,189,2025-12-03 22:45:00,14,23.07
13499,215,26,11,2025-12-03 22:46:00,23,39.04
5262,172,112,91,2025-12-03 22:47:00,54,84.36
12340,117,142,17,2025-12-03 22:54:00,31,49.16
9795,464,223,174,2025-12-03 22:58:00,41,66.66
17767,28,12,83,2025-12-03 23:02:00,47,72.36
18204,100,227,210,2025-12-03 23:07:00,40,62.34
286,111,139,205,2025-12-03 23:18:00,58,90.98
9903,55,129,181,2025-12-03 23:22:00,9,19.41
19897,237,150,189,2025-12-03 23:33:00,41,64.44
11275,370,122,100,2025-12-03 23:37:00,33,53.64
4789,128,139,86,2025-12-03 23:39:00,18,26.9
2349,117,242,24,2025-12-03 23:47:00,18,30.21
11609,459,95,103,2025-12-03 23:52:00,33,55.61
5869,388,209,185,2025-12-04 00:08:00,57,89.25
8719,364,262,144,2025-12-04 00:09:00,35,56.27
15490,64,125,155,2025-12-04 00:26:00,51,82.37
4366,104,216,174,2025-12-04 00:36:00,49,79.78
9607,376,21,103,2025-12-04 00:37:00,58,88.28
19945,241,144,145,2025-12-04 01:11:00,51,76.16
10570,329,202,28,2025-12-04 01:11:00,59,88.6
5558,341,125,174,2025-12-04 01:14:00,28,43.14
17973,351,126,63,2025-12-04 01:20:00,31,48.4
19977,9,34,40,2025-12-04 01:28:00,53,79.31
11,100,61,176,2025-12-04 01:30:00,49,73.56
7825,411,19,34,2025-12-04 01:33:00,24,39.48
5435,486,42,148,2025-12-04 01:35:00,36,59.48
11932,158,40,213,2025-12-04 01:45:00,56,86.34
1837,354,12,102,2025-12-04 01:47:00,59,91.82
17851,108,198,192,2025-12-04 01:51:00,46,72.19
12211,488,52,243,2025-12-04 01:54:00,53,83.35
2851,498,61,248,2025-12-04 01:56:00,8,12.74
4465,148,188,102,2025-12-04 02:09:00,59,92.56
4109,262,75,246,2025-12-04 02:15:00,6,12.76
1072,289,221,107,2025-12-04 02:18:00,34,53.58
5003,343,155,216,2025-12-04 02:23:00,10,22.4
7669,199,252,180,2025-12-04 02:25:00,33,52.85
3483,138,86,262,2025-12-04 02:28:00,47,71.86
4514,121,252,71,2025-12-04 02:30:00,6,14.06
18373,216,169,67,2025-12-04 02:45:00,37,60.53
14804,359,183,128,2025-12-04 02:46:00,60,90.4
2975,494,248,210,2025-12-04 02:46:00,41,62.05
12935,70,190,86,2025-12-04 02:51:00,16,30.29
1556,35,129,196,2025-12-04 02:52:00,21,36.16
1574,448,71,83,2025-12-04 03:02:00,38,61.37
5799,18,60,132,2025-12-04 03:03:00,18,29.65
11340,422,151,124,2025-12-04 03:03:00,45,70.72
18165,10,122,243,2025-12-04 03:06:00,34,53.16
507,39,176,211,2025-12-04 03:08:00,31,46.28
10302,427,195,96,2025-12-04 03:12:00,45,67.9
13738,291,94,84,2025-12-04 03:23:00,46,71.7
3995,154,88,205,2025-12-04 03:35:00,39,59.56
5687,490,89,227,2025-12-04 03:57:00,55,86.11
17400,322,143,244,2025-12-04 04:00:00,20,33.2
6540,38,265,243,2025-12-04 04:01:00,60,95.6
15328,456,104,123,2025-12-04 04:32:00,34,56.39
10313,46,167,179,2025-12-04 04:55:00,47,70.75
12195,5,13,47,2025-12-04 05:01:00,49,76.7
17711,287,135,18,2025-12-04 05:09:00,18,30.94
18716,466,252,169,2025-12-04 05:13:00,30,48.53
3334,87,31,246,2025-12-04 05:27:00,52,80.09
8127,374,83,225,2025-12-04 05:31:00,50,80.29
19001,22,133,232,2025-12-04 05:31:00,14,22.4
7546,463,83,122,2025-12-04 05:37:00,23,40.18
810,400,89,41,2025-12-04 05:44:00,52,81.29
15366,462,48,230,2025-12-04 05:58:00,9,19.03
11154,284,118,232,2025-12-04 06:09:00,7,11.35
15339,474,83,257,2025-12-04 06:18:00,7,15.82
1162,60,31,119,2025-12-04 06:23:00,22,39.03
12395,344,127,86,2025-12-04 06:29:00,15,30.18
660,461,47,254,2025-12-04 06:29:00,15,26.75
1920,212,24,198,2025-12-04 06:36:00,57,88.63
19560,174,34,226,2025-12-04 06:36:00,14,22.4
16624,287,214,99,2025-12-04 06:39:00,52,80.33
749,54,16,118,2025-12-04 06:53:00,26,41.13
3499,132,71,41,2025-12-04 06:57:00,24,35.8
14793,348,238,130,2025-12-04 07:05:00,41,64.28
15685,448,27,209,2025-12-04 07:10:00,23,41.12
1457,56,131,125,2025-12-04 07:23:00,26,40.82
4544,422,176,22,2025-12-04 07:28:00,9,17.1
10376,152,194,163,2025-12-04 07:33:00,50,76.34
8864,130,202,166,2025-12-04 07:35:00,26,37.58
16942,449,56,254,2025-12-04 07:35:00,31,51.37
17898,334,228,263,2025-12-04 07:45:00,52,79.74
10148,56,127,32,2025-12-04 07:58:00,39,61.62
457,158,72,134,2025-12-04 07:58:00,45,69.66
13290,391,178,39,2025-12-04 08:03:00,16,29.07
13828,331,256,14,2025-12-04 08:21:00,37,60.36
13481,402,63,62,2025-12-04 08:22:00,46,67.54
13612,109,187,226,2025-12-04 08:26:00,13,23.46
476,272,32,146,2025-12-04 08:35:00,24,40.75
11577,143,247,6,2025-12-04 08:38:00,21,34.79
11369,3,191,242,2025-12-04 08:43:00,10,23.51
13089,427,156,259,2025-12-04 08:52:00,42,66.2
12980,101,174,13,2025-12-04 08:58:00,44,70.18
4347,322,142,16,2025-12-04 09:11:00,19,31.26
2188,481,27,196,2025-12-04 09:14:00,6,10.42
19229,19,63,138,2025-12-04 09:14:00,23,36.41
5037,269,264,234,2025-12-04 09:15:00,17,27.49
10746,198,60,145,2025-12-04 09:15:00,12,20.08
767,436,226,76,2025-12-04 09:21:00,43,67.51
9809,60,211,60,2025-12-04 09:30:00,7,14.7
6181,339,201,113,2025-12-04 09:32:00,28,42.51
14102,385,189,27,2025-12-04 09:38:00,58,88.72
7743,115,248,168,2025-12-04 09:38:00,49,76.05
1223,291,225,20,2025-12-04 09:39:00,17,30.48
1893,14,32,139,2025-12-04 09:44:00,13,22.79
15583,306,198,55,2025-12-04 09:47:00,48,75.69
14346,16,161,198,2025-12-04 09:52:00,6,9.09
17183,420,188,242,2025-12-04 09:55:00,10,12.64
2760,342,173,165,2025-12-04 09:57:00,44,68.23
2716,270,46,259,2025-12-04 10:07:00,5,11.52
7055,219,191,230,2025-12-04 10:11:00,38,61.42
13839,358,112,41,2025-12-04 10:17:00,32,48.01
10310,96,224,59,2025-12-04 10:27:00,49,75.45
15391,201,79,77,2025-12-04 10:30:00,11,19.73
18579,142,20,179,2025-12-04 10:38:00,17,27.73
7941,25,44,187,2025-12-04 10:39:00,47,74.27
9364,400,79,169,2025-12-04 10:55:00,52,79.68
13776,254,241,28,2025-12-04 10:58:00,59,92.68
1832,330,34,197,2025-12-04 10:58:00,45,70.17
19025,479,226,239,2025-12-04 11:16:00,42,66.4
3675,335,47,112,2025-12-04 11:26:00,41,63.59
12671,114,63,206,2025-12-04 11:35:00,20,33.61
14509,463,104,255,2025-12-04 11:46:00,14,26.79
14666,423,48,20,2025-12-04 11:47:00,32,50.04
13488,88,74,189,2025-12-04 11:56:00,48,77.41
9797,482,61,18,2025-12-04 11:57:00,60,93.31
104,316,233,258,2025-12-04 12:11:00,10,22.1
9414,10,52,85,2025-12-04 12:15:00,7,14.79
8251,484,226,93,2025-12-04 12:17:00,26,43.61
8496,268,63,111,2025-12-04 12:22:00,28,41.08
3474,344,106,172,2025-12-04 12:42:00,25,41.61
15725,154,106,65,2025-12-04 12:52:00,28,48.77
7758,128,155,259,2025-12-04 12:56:00,43,66.17
17374,11,35,167,2025-12-04 13:11:00,57,89.29
5165,199,65,73,2025-12-04 13:11:00,14,24.92
1586,78,125,233,2025-12-04 13:18:00,21,34.42
11048,147,10,257,2025-12-04 13:18:00,22,34.22
11391,169,205,30,2025-12-04 13:19:00,5,11.55
8882,349,100,98,2025-12-04 13:19:00,25,39.82
9900,286,35,105,2025-12-04 13:24:00,26,35.52
8836,380,260,176,2025-12-04 13:27:00,46,68.14
17160,493,65,260,2025-12-04 13:28:00,47,73.93
1531,274,193,87,2025-12-04 13:36:00,27,44.07
3286,460,177,37,2025-12-04 13:40:00,25,40.71
18583,385,202,213,2025-12-04 13:40:00,60,94.88
2235,266,250,228,2025-12-04 13:45:00,7,15.62
421,336,264,152,2025-12-04 13:50:00,39,63.86
7040,93,51,135,2025-12-04 13:57:00,20,32.27
15988,277,236,141,2025-12-04 13:57:00,7,13.39
16632,413,100,163,2025-12-04 14:02:00,26,42.1
4524,124,252,239,2025-12-04 14:02:00,35,57.32
6437,400,118,256,2025-12-04 14:03:00,50,78.01
5533,213,18,149,2025-12-04 14:03:00,42,62.18
2292,53,109,45,2025-12-04 14:07:00,21,36.88
6600,318,252,6,2025-12-04 14:16:00,52,81.96
1465,465,65,48,2025-12-04 14:28:00,19,31.03
10002,460,222,122,2025-12-04 14:29:00,34,53.44
8768,386,113,169,2025-12-04 14:31:00,26,42.94
1302,457,153,95,2025-12-04 14:34:00,9,12.83
8791,458,29,177,2025-12-04 14:44:00,38,59.44
11730,423,63,264,2025-12-04 14:46:00,17,29.34
7173,131,144,95,2025-12-04 14:51:00,60,93.97
11570,149,222,98,2025-12-04 14:53:00,9,13.24
6237,384,13,157,2025-12-04 15:12:00,21,37.54
11862,11,125,8,2025-12-04 15:19:00,39,64.01
6440,88,204,255,2025-12-04 15:20:00,31,49.61
19956,25,196,57,2025-12-04 15:22:00,29,44.47
13880,452,110,162,2025-12-04 15:33:00,30,48.27
11234,134,125,100,2025-12-04 15:40:00,52,79.47
14159,137,126,73,2025-12-04 15:51:00,57,89.63
12438,297,142,134,2025-12-04 15:55:00,40,65.35
16471,334,224,180,2025-12-04 15:58:00,17,29.22
13940,485,64,1,2025-12-04 16:08:00,35,50.39
1949,467,9,241,2025-12-04 16:12:00,18,27.41
18250,33,9,93,2025-12-04 16:18:00,18,28.55
9802,396,238,128,2025-12-04 16:23:00,11,20.88
17508,339,180,189,2025-12-04 16:29:00,26,43.23
4228,57,202,50,2025-12-04 16:29:00,51,79.36
4848,113,182,144,2025-12-04 16:47:00,58,84.58
3093,127,109,201,2025-12-04 16:50:00,28,47.54
1474,94,230,47,2025-12-04 16:58:00,45,71.06
865,64,47,222,2025-12-04 17:24:00,24,38.14
18317,420,223,84,2025-12-04 17:41:00,59,90.99
12759,393,189,156,2025-12-04 17:43:00,36,57.55
1233,99,148,136,2025-12-04 17:43:00,29,48.85
9817,383,40,129,2025-12-04 18:01:00,32,53.97
18063,35,101,205,2025-12-04 18:08:00,15,26.44
11528,267,228,52,2025-12-04 18:09:00,12,21.56
5593,290,167,238,2025-12-04 18:17:00,14,24.99
1954,402,114,19,2025-12-04 18:24:00,51,77.73
14613,54,108,18,2025-12-04 18:25:00,5,6.99
16636,208,93,86,2025-12-04 18:26:00,16,29.16
10442,47,110,88,2025-12-04 19:04:00,40,66.43
14081,19,113,90,2025-12-04 19:05:00,15,26.4
7297,493,144,164,2025-12-04 19:05:00,9,21.07
13453,423,129,245,2025-12-04 19:19:00,41,63.72
7864,119,220,34,2025-12-04 19:19:00,53,84.4
12497,346,35,243,2025-12-04 19:41:00,46,71.73
5315,336,193,45,2025-12-04 19:41:00,38,58.14
10823,282,110,178,2025-12-04 19:45:00,34,53.41
9985,94,230,190,2025-12-04 19:46:00,31,46.67
9494,127,227,257,2025-12-04 19:49:00,30,45.27
14233,276,227,23,2025-12-04 19:57:00,48,75.82
14831,281,238,84,2025-12-04 20:02:00,16,26.94
12738,487,222,104,2025-12-04 20:06:00,33,52.1
18615,201,90,204,2025-12-04 20:14:00,54,81.78
13728,392,221,85,2025-12-04 20:14:00,11,18.93
19615,53,205,179,2025-12-04 20:19:00,25,37.42
10501,125,44,225,2025-12-04 20:24:00,57,87.28
7565,394,89,155,2025-12-04 20:27:00,60,92.95
16993,393,119,76,2025-12-04 20:29:00,29,50.73
406,206,10,77,2025-12-04 20:47:00,25,42.02
1048,61,209,250,2025-12-04 20:49:00,18,27.93
5174,120,192,254,2025-12-04 20:51:00,59,93.46
1208,62,263,159,2025-12-04 20:53:00,58,87.86
3507,243,32,70,2025-12-04 21:20:00,17,28.68
14204,45,204,136,2025-12-04 21:25:00,20,34.19
14587,398,31,91,2025-12-04 21:29:00,50,79.31
14591,422,159,248,2025-12-04 21:33:00,45,69.97
4058,92,146,193,2025-12-04 21:42:00,46,72.34
3827,66,10,101,2025-12-04 21:46:00,47,71.92
5252,417,153,219,2025-12-04 21:49:00,7,18.14
16675,387,206,123,2025-12-04 21:49:00,18,29.87
1275,311,81,187,2025-12-04 21:50:00,29,45.56
14576,261,94,66,2025-12-04 22:01:00,42,65.06
2391,26,39,58,2025-12-04 22:20:00,53,84.14
19580,191,171,199,2025-12-04 22:26:00,23,37.28
12441,75,211,213,2025-12-04 22:30:00,57,89.58
9074,498,87,258,2025-12-04 22:32:00,37,58.4
16225,190,157,105,2025-12-04 22:49:00,40,61.04
14904,326,88,65,2025-12-04 22:50:00,54,81.57
8575,306,72,50,2025-12-04 22:51:00,24,38.17
1430,321,96,205,2025-12-04 22:56:00,50,76.92
8548,287,161,259,2025-12-04 23:05:00,10,17.93
237,70,218,83,2025-12-04 23:11:00,5,11.42
9939,198,224,167,2025-12-04 23:21:00,54,82.95
12773,319,229,167,2025-12-04 23:22:00,42,64.86
10806,329,164,240,2025-12-04 23:25:00,41,64.67
6374,247,1,258,2025-12-04 23:26:00,21,30.62
18814,2,107,185,2025-12-04 23:32:00,23,38.82
16126,476,113,234,2025-12-04 23:44:00,25,37.01
19395,256,112,192,2025-12-04 23:52:00,24,40.34
19253,259,148,60,2025-12-04 23:55:00,56,87.62
10758,233,23,150,2025-12-04 23:56:00,39,61.78
12828,160,254,50,2025-12-05 00:01:00,50,75.96
10416,386,10,257,2025-12-05 00:03:00,19,32.35
18945,364,70,69,2025-12-05 00:28:00,28,45.98
17513,478,265,127,2025-12-05 00:33:00,53,81.07
19098,328,116,19,2025-12-05 00:49:00,15,27.38
5209,32,159,198,2025-12-05 00:55:00,34,52.87
16759,65,8,63,2025-12-05 00:56:00,51,76.25
19093,351,233,101,2025-12-05 01:00:00,39,60.82
7331,85,167,89,2025-12-05 01:01:00,42,64.79
12887,478,173,66,2025-12-05 01:01:00,16,27.61
16733,12,149,59,2025-12-05 01:10:00,33,53.65
8471,433,153,201,2025-12-05 01:11:00,33,52.16
3072,32,91,193,2025-12-05 01:11:00,20,31.26
15098,271,94,178,2025-12-05 01:12:00,5,7.17
4187,403,172,57,2025-12-05 01:14:00,29,45.05
11310,106,148,17,2025-12-05 01:15:00,28,46.82
10736,180,43,150,2025-12-05 01:16:00,41,63.73
19825,115,124,77,2025-12-05 01:44:00,7,11.93
11892,425,7,81,2025-12-05 01:53:00,57,88.74
16572,120,34,82,2025-12-05 01:55:00,33,54.15
19413,27,7,217,2025-12-05 01:58:00,12,23.86
2784,466,147,191,2025-12-05 02:08:00,58,89.67
15847,411,24,198,2025-12-05 02:17:00,43,68.02
4671,424,108,231,2025-12-05 02:24:00,54,81.88
9447,127,114,16,2025-12-05 02:27:00,28,44.84
5116,166,101,114,2025-12-05 02:33:00,8,17.34
12162,103,113,50,2025-12-05 02:33:00,57,88.44
5280,424,26,86,2025-12-05 02:36:00,24,40.29
6426,264,223,37,2025-12-05 02:38:00,12,20.49
2720,174,62,11,2025-12-05 02:40:00,10,20.02
2186,311,32,166,2025-12-05 02:51:00,59,89.88
1727,495,207,40,2025-12-05 02:51:00,9,20.7
2802,372,52,12,2025-12-05 03:09:00,29,46.56
8958,277,254,159,2025-12-05 03:18:00,19,33.07
3167,278,134,255,2025-12-05 03:21:00,26,42.93
6431,320,8,257,2025-12-05 03:22:00,48,77.35
478,221,81,45,2025-12-05 03:25:00,14,20.95
4633,362,243,20,2025-12-05 03:26:00,33,53.38
4670,354,32,23,2025-12-05 03:27:00,39,60.4
1336,484,209,180,2025-12-05 03:43:00,47,74.83
5636,181,3,100,2025-12-05 03:45:00,14,24.91
5389,235,198,243,2025-12-05 03:53:00,39,61.9
5657,104,153,119,2025-12-05 04:01:00,9,14.31
5207,155,139,102,2025-12-05 04:02:00,9,17.31
2548,291,99,246,2025-12-05 04:08:00,30,49.64
4866,194,17,235,2025-12-05 04:11:00,12,18.81
12582,203,257,53,2025-12-05 04:11:00,42,66.64
13732,233,99,45,2025-12-05 04:26:00,10,14.26
8301,140,3,218,2025-12-05 04:27:00,39,61.81
7634,346,135,217,2025-12-05 04:30:00,43,67.6
3670,255,4,70,2025-12-05 04:34:00,22,36.8
13111,494,252,227,2025-12-05 04:36:00,39,61.65
12233,224,262,36,2025-12-05 04:47:00,26,44.45
13666,171,116,23,2025-12-05 04:50:00,23,40.11
6604,487,236,68,2025-12-05 04:55:00,37,58.65
9610,256,133,68,2025-12-05 05:02:00,58,91.62
1436,88,118,230,2025-12-05 05:13:00,58,86.85
12601,43,164,124,2025-12-05 05:22:00,28,46.21
17969,399,35,80,2025-12-05 05:22:00,37,56.97
3868,93,189,263,2025-12-05 05:26:00,54,87.45
110,387,19,12,2025-12-05 05:29:00,41,65.05
3669,130,218,111,2025-12-05 05:31:00,58,91.16
10115,76,80,2,2025-12-05 05:31:00,59,92.68
17259,234,100,165,2025-12-05 05:37:00,22,35.01
8297,265,11,249,2025-12-05 05:47:00,58,88.66
8142,206,49,66,2025-12-05 05:51:00,46,73.07
9601,141,239,226,2025-12-05 06:10:00,11,17.42
1068,413,41,126,2025-12-05 06:12:00,18,31.59
8009,186,53,199,2025-12-05 06:19:00,34,55.71
14032,16,234,167,2025-12-05 06:43:00,19,35.32
19620,65,199,62,2025-12-05 06:48:00,21,33.45
12594,341,101,121,2025-12-05 06:56:00,27,40.26
10025,134,39,39,2025-12-05 07:04:00,46,71.56
8162,228,44,51,2025-12-05 07:05:00,23,36.29
6997,44,96,157,2025-12-05 07:05:00,19,29.36
17578,460,125,17,2025-12-05 07:17:00,41,64.85
18580,194,215,129,2025-12-05 07:21:00,50,79.47
17917,478,186,20,2025-12-05 07:22:00,57,90.88
1855,331,107,246,2025-12-05 07:37:00,35,53.35
5570,264,147,234,2025-12-05 07:38:00,48,72.3
18456,119,61,154,2025-12-05 07:44:00,37,60.99
9785,455,176,179,2025-12-05 07:56:00,50,79.77
18232,164,3,135,2025-12-05 08:05:00,13,22.75
4372,179,142,33,2025-12-05 08:09:00,23,37.6
17418,61,104,94,2025-12-05 08:23:00,27,43.93
7270,356,212,238,2025-12-05 09:11:00,21,33.91
11854,328,185,100,2025-12-05 09:13:00,46,71.82
18069,30,66,193,2025-12-05 09:26:00,37,55.13
18817,118,218,3,2025-12-05 09:38:00,8,10.56
4100,38,73,78,2025-12-05 09:40:00,56,87.33
10034,465,189,202,2025-12-05 09:47:00,59,93.08
3117,63,66,181,2025-12-05 10:00:00,29,47.35
4191,160,56,234,2025-12-05 10:01:00,26,40.66
16320,35,162,257,2025-12-05 10:13:00,33,55.68
2642,97,149,79,2025-12-05 10:13:00,54,88.91
16641,178,41,92,2025-12-05 10:14:00,60,93.26
4340,255,129,87,2025-12-05 10:15:00,7,16.76
7652,193,145,52,2025-12-05 10:34:00,27,42.07
12533,212,225,171,2025-12-05 10:43:00,38,61.14
47,39,23,223,2025-12-05 10:44:00,16,28.79
18668,439,80,243,2025-12-05 10:45:00,12,20.56
12264,459,40,70,2025-12-05 10:57:00,34,54.91
10089,89,55,257,2025-12-05 10:58:00,53,87.16
19817,142,235,5,2025-12-05 11:01:00,46,74.02
1611,377,67,224,2025-12-05 11:15:00,22,34.12
